Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 12, eco3, 2, 41420, 11.4, 7.6, 26.77, 151.8, 25.76, 125.03, 0.09, 0.1, 5.98, 
1, 12, eco4, 3, 45644, 12.5, 6.3, 25.39, 161.67, 24.82, 136.28, 0.09, 0.14, 5.45, 
1, 12, eco5, 4, 41067, 12.8, 4.8, 19.87, 150.93, 23.87, 131.05, 0.09, 0.06, 4.91, 
1, 12, eco6, 5, 62055, 10.8, 1.8, 12.82, 137.17, 31.29, 124.34, 0.08, 0.07, 4.24, 
1, 12, eco7, 6, 34375, 11.4, 1, 11.57, 141.44, 33.17, 129.87, 0.09, 0.06, 4.28, 
1, 12, eco8, 7, 8287, 10.7, 0, 1.53, 127.42, 29.83, 125.89, 0.08, 0.06, 3.76, 
1, 12, eco9, 8, 336, 8.8, -0.8, 1.15, 2.75, 0.76, 1.6, 0.08, 0.02, 3.26, 
1, 12, eco10, 9, 18, 7.6, -1.6, 0.42, 1.06, 0.29, 0.64, 0.07, 0.03, 2.61, 
1, 1, eco1, 0, 5609, 10.7, 5.2, 7.1, 45.32, 10.64, 38.21, 0.08, 0.06, 1.88, 
1, 1, eco2, 1, 36603, 11.8, 7, 18.08, 89.16, 18.29, 71.08, 0.09, 0.12, 5.62, 
1, 1, eco3, 2, 41420, 13.2, 6.3, 23.42, 122.29, 23.66, 98.87, 0.09, 0.16, 6.73, 
1, 1, eco4, 3, 45644, 13.2, 5.1, 21.94, 131.59, 22.91, 109.65, 0.09, 0.19, 5.96, 
1, 1, eco5, 4, 41067, 12.7, 3.6, 17.18, 122.33, 19.09, 105.15, 0.09, 0.14, 4.69, 
1, 1, eco6, 5, 62055, 10.2, 1.4, 11.92, 122.26, 30.67, 110.35, 0.08, 0.11, 4.52, 
1, 1, eco7, 6, 34375, 10.1, 0.4, 10.53, 125.98, 32.28, 115.45, 0.08, 0.12, 4.51, 
1, 1, eco8, 7, 8287, 8, -0.6, 1.38, 3.66, 1.06, 2.28, 0.07, 0.09, 3.97, 
1, 1, eco9, 8, 336, 5.9, -1.4, 1.05, 2.66, 0.73, 1.61, 0.06, 0.02, 3.82, 
1, 1, eco10, 9, 18, 5, -2.2, 0.38, 1.03, 0.28, 0.65, 0.06, 0.03, 2.81, 
1, 2, eco1, 0, 5609, 0.1, 7.4, 8.68, 31.02, 10.71, 22.34, 0.04, 0, 1.28, 
1, 2, eco2, 1, 36603, 0, 9.7, 22.55, 90.75, 30.46, 68.2, 0.04, 0, 3.38, 
1, 2, eco3, 2, 41420, 0.1, 9.3, 30.49, 130.01, 39.88, 99.52, 0.04, 0, 4.03, 
1, 2, eco4, 3, 45644, 0.1, 7.8, 28.44, 129.9, 35.79, 101.46, 0.04, 0, 3.6, 
1, 2, eco5, 4, 41067, 0.2, 5.8, 22.5, 133.37, 30.02, 110.87, 0.04, 0.08, 4.95, 
1, 2, eco6, 5, 62055, 0.3, 2.8, 14.75, 110.27, 21.08, 95.52, 0.04, 0.11, 4.76, 
1, 2, eco7, 6, 34375, 0.4, 1.6, 12.76, 125.78, 35.18, 113.02, 0.04, 0.14, 4.68, 
1, 2, eco8, 7, 8287, 0.6, 0.5, 10.11, 121.66, 31.97, 111.54, 0.04, 0.13, 4.07, 
1, 2, eco9, 8, 336, 0.7, -0.4, 1.25, 2.81, 0.79, 1.56, 0.04, 0.06, 4.04, 
1, 2, eco10, 9, 18, 0.6, -1.3, 0.45, 1.08, 0.3, 0.63, 0.04, 0.03, 2.93, 
1, 3, eco1, 0, 5609, 19.5, 5.7, 7.54, 39.57, 11.28, 32.03, 0.12, 0.11, 0.7, 
1, 3, eco2, 1, 36603, 19.3, 7.8, 19.51, 74.05, 19.84, 54.54, 0.12, 0.21, 5.04, 
1, 3, eco3, 2, 41420, 20.6, 6.8, 24.75, 99.86, 25.29, 75.1, 0.12, 0.31, 6.17, 
1, 3, eco4, 3, 45644, 22.5, 5.1, 22.02, 106.26, 23.75, 84.24, 0.13, 0.36, 4.84, 
1, 3, eco5, 4, 41067, 23.8, 3.5, 16.89, 97.68, 19.65, 80.8, 0.14, 0.22, 4.41, 
1, 3, eco6, 5, 62055, 21.3, 1.1, 11.44, 102.31, 30.73, 90.88, 0.13, 0.2, 4.46, 
1, 3, eco7, 6, 34375, 22.1, -0.1, 1.61, 3.38, 1.15, 1.77, 0.13, 0.17, 4.51, 
1, 3, eco8, 7, 8287, 21.2, -1.3, 1.22, 3.25, 1.01, 2.04, 0.12, 0.12, 4.14, 
1, 3, eco9, 8, 336, 17.6, -2.3, 0.87, 2.49, 0.68, 1.63, 0.11, 0.06, 4.18, 
1, 3, eco10, 9, 18, 15.1, -3.5, 0.29, 0.94, 0.25, 0.65, 0.1, 0.03, 3.07, 
1, 4, eco1, 0, 5609, 9.8, 10.7, 16.21, 59.84, 27.04, 43.63, 0.08, 0.07, 1.07, 
1, 4, eco2, 1, 36603, 10.3, 12.8, 35.84, 104.94, 43.34, 69.1, 0.08, 0.11, 4.94, 
1, 4, eco3, 2, 41420, 10.8, 12.2, 43.81, 141.41, 53.63, 97.6, 0.08, 0.13, 6.02, 
1, 4, eco4, 3, 45644, 10.9, 10.6, 40.3, 150.42, 50.96, 110.12, 0.08, 0.16, 5.41, 
1, 4, eco5, 4, 41067, 10.6, 9, 32.09, 132.11, 37, 100.02, 0.08, 0.42, 3.37, 
1, 4, eco6, 5, 62055, 8.7, 6.4, 23.17, 119.08, 31.63, 95.91, 0.07, 0.39, 2.77, 
1, 4, eco7, 6, 34375, 8.9, 5, 20.39, 130.19, 31.63, 109.8, 0.08, 0.35, 3.05, 
1, 4, eco8, 7, 8287, 9.1, 3.9, 16.68, 125.1, 26.93, 108.42, 0.08, 0.34, 2.44, 
1, 4, eco9, 8, 336, 8.8, 3.1, 12.75, 99.82, 19.71, 87.07, 0.08, 0.21, 3.05, 
1, 4, eco10, 9, 18, 8.8, 2, 4.8, 38.32, 7.35, 33.52, 0.08, 0.13, 1.03, 
1, 5, eco1, 0, 5609, 7.9, 14.4, 19.68, 59.31, 29.97, 39.64, 0.07, 0.05, 0.39, 
1, 5, eco2, 1, 36603, 8.6, 16.4, 40.86, 116.31, 57.37, 75.45, 0.07, 0.07, 3.78, 
1, 5, eco3, 2, 41420, 9.9, 15.7, 50.69, 161.12, 74.08, 110.43, 0.08, 0.11, 4.8, 
1, 5, eco4, 3, 45644, 10.6, 14, 48.5, 168.11, 68.02, 119.61, 0.08, 0.17, 4.32, 
1, 5, eco5, 4, 41067, 10.5, 12.3, 40.2, 152.87, 56.27, 112.66, 0.08, 0.19, 3.11, 
1, 5, eco6, 5, 62055, 8.2, 9.9, 31.47, 146.16, 53.76, 114.69, 0.07, 0.21, 2.77, 
1, 5, eco7, 6, 34375, 8.1, 8.6, 29.09, 159.49, 53.4, 130.4, 0.07, 0.3, 2.26, 
1, 5, eco8, 7, 8287, 6.8, 7.5, 24.76, 154.28, 47.76, 129.53, 0.07, 0.33, 3.45, 
1, 5, eco9, 8, 336, 4.9, 6.8, 19.73, 121.23, 33.5, 101.5, 0.06, 0.21, 4.04, 
1, 5, eco10, 9, 18, 4.4, 5.8, 7.83, 48.01, 13.52, 40.18, 0.06, 0.1, 2.27, 
1, 6, eco1, 0, 5609, 0.6, 18.4, 15.42, 6.72, 5.03, -8.7, 0.04, 0, 0.34, 
1, 6, eco2, 1, 36603, 0.4, 20.6, 38.69, 33.99, 23.61, -4.7, 0.04, 0, 2.36, 
1, 6, eco3, 2, 41420, 0.4, 19.9, 50.56, 58.53, 37.02, 7.98, 0.04, 0, 2.99, 
1, 6, eco4, 3, 45644, 0.5, 18, 49.29, 59.8, 33.4, 10.51, 0.04, 0, 2.75, 
1, 6, eco5, 4, 41067, 0.8, 16.3, 44.4, 40.37, 20.85, -4.03, 0.04, 0, 2.12, 
1, 6, eco6, 5, 62055, 1.1, 13.6, 38.49, 39.22, 19.93, 0.73, 0.04, 0, 2.01, 
1, 6, eco7, 6, 34375, 1.4, 12.3, 36.32, 44.09, 20.73, 7.77, 0.05, 0, 1.76, 
1, 6, eco8, 7, 8287, 1.4, 11.3, 31.99, 65.51, 26.1, 33.53, 0.05, 0, 2.31, 
1, 6, eco9, 8, 336, 1.3, 10.4, 26.42, 63.26, 22.19, 36.85, 0.05, 0, 2.35, 
1, 6, eco10, 9, 18, 1.2, 9.5, 11, 37.35, 11.41, 26.35, 0.04, 0, 0.02, 
